item_id,transaction_id,product_id,quantity,unit_price,subtotal
1062,1268,3,2,1550,3100
1063,1268,15,5,32,160
1064,1268,14,5,40,200
1065,1269,3,1,1550,1550
1066,1269,12,3,15,45
1067,1269,21,2,40,80
1068,1269,2,5,320,1600
1069,1269,14,2,40,80
1070,1269,10,5,68,340
1071,1270,25,1,20,20
1072,1270,35,1,72,72
1073,1270,22,4,48,192
1074,1270,40,2,26,52
1075,1270,9,1,75,75
1076,1270,6,3,58,174
1077,1270,33,5,78,390
1078,1271,40,2,26,52
1079,1271,39,3,14,42
1080,1271,26,5,50,250
1081,1271,21,4,40,160
1082,1271,2,4,320,1280
1083,1271,18,2,36,72
1084,1271,29,2,240,480
1085,1272,40,2,26,52
1086,1273,5,3,22,66
1087,1273,6,3,58,174
1088,1273,18,1,36,36
1089,1273,10,1,68,68
1090,1273,25,1,20,20
1091,1273,37,3,50,150
1092,1274,24,2,92,184
1093,1274,18,4,36,144
1094,1274,7,4,95,380
1095,1274,9,5,75,375
1096,1275,33,5,78,390
1097,1275,27,1,45,45
1098,1275,7,5,95,475
1099,1275,2,5,320,1600
1100,1275,6,3,58,174
1101,1276,25,5,20,100
1102,1276,1,2,260,520
1103,1276,19,4,30,120
1104,1276,27,2,45,90
1105,1276,40,2,26,52
1106,1276,6,3,58,174
1107,1276,16,3,30,90
1108,1277,32,4,165,660
1109,1277,10,3,68,204
1110,1277,5,4,22,88
1111,1278,31,2,190,380
1112,1278,5,4,22,88
1113,1278,24,5,92,460
1114,1279,13,2,780,1560
1115,1279,30,3,115,345
1116,1279,7,5,95,475
1117,1279,9,4,75,300
1118,1279,20,3,78,234
1119,1280,22,3,48,144
1120,1280,28,5,25,125
1121,1280,39,2,14,28
1122,1280,9,4,75,300
1123,1281,26,4,50,200
1124,1281,21,5,40,200
1125,1282,16,2,30,60
1126,1282,21,5,40,200
1127,1282,25,5,20,100
1128,1282,18,2,36,72
1129,1282,26,5,50,250
1130,1282,24,1,92,92
1131,1282,8,4,27,108
1132,1283,14,3,40,120
1133,1283,29,1,240,240
1134,1283,19,3,30,90
1135,1283,5,2,22,44
1136,1283,27,4,45,180
1137,1283,32,4,165,660
1138,1284,29,2,240,480
1139,1285,26,5,50,250
1140,1285,35,5,72,360
1141,1285,33,1,78,78
1142,1285,27,1,45,45
1143,1285,3,1,1550,1550
1144,1286,23,1,18,18
1145,1286,11,1,9,9
1146,1286,3,1,1550,1550
1147,1286,37,3,50,150
1148,1286,26,2,50,100
1149,1286,22,5,48,240
1150,1287,34,4,3,12
1151,1287,36,4,9,36
1152,1287,38,5,44,220
1153,1287,37,5,50,250
1154,1287,15,2,32,64
1155,1287,29,2,240,480
1156,1288,31,3,190,570
1157,1289,6,3,58,174
1158,1289,8,4,27,108
1159,1289,10,2,68,136
1160,1289,23,5,18,90
1161,1290,23,3,18,54
1162,1290,31,1,190,190
1163,1290,7,3,95,285
1164,1290,29,1,240,240
1165,1291,22,2,48,96
1166,1292,16,4,30,120
1167,1292,34,4,3,12
1168,1292,12,2,15,30
1169,1292,36,4,9,36
1170,1292,11,2,9,18
1171,1292,22,2,48,96
1172,1293,28,1,25,25
1173,1293,26,2,50,100
1174,1293,2,2,320,640
1175,1293,13,2,780,1560
1176,1293,29,1,240,240
1177,1293,40,5,26,130
1178,1294,35,3,72,216
1179,1295,13,2,780,1560
1180,1295,30,5,115,575
1181,1295,8,3,27,81
1182,1296,25,3,20,60
1183,1296,40,4,26,104
1184,1296,26,5,50,250
1185,1296,38,2,44,88
1186,1296,8,3,27,81
1187,1297,38,3,44,132
1188,1297,6,1,58,58
1189,1297,9,2,75,150
1190,1297,21,3,40,120
1191,1297,8,2,27,54
1192,1298,25,4,20,80
1193,1298,27,2,45,90
1194,1298,39,4,14,56
1195,1298,9,5,75,375
1196,1298,37,2,50,100
1197,1299,11,4,9,36
1198,1299,32,5,165,825
1199,1299,19,1,30,30
1200,1299,9,3,75,225
1201,1299,12,1,15,15
1202,1300,9,4,75,300
1203,1300,13,2,780,1560
1204,1300,25,4,20,80
1205,1300,36,4,9,36
1206,1301,29,1,240,240
1207,1301,32,3,165,495
1208,1301,11,2,9,18
1209,1301,6,5,58,290
1210,1301,2,3,320,960
1211,1301,15,2,32,64
1212,1302,30,5,115,575
1213,1302,37,3,50,150
1214,1302,32,5,165,825
1215,1302,36,1,9,9
1216,1302,33,4,78,312
1217,1302,8,5,27,135
1218,1302,35,2,72,144
1219,1303,7,3,95,285
1220,1303,16,3,30,90
1221,1303,20,1,78,78
1222,1303,3,2,1550,3100
1223,1304,8,2,27,54
1224,1304,16,1,30,30
1225,1304,14,5,40,200
1226,1304,23,3,18,54
1227,1304,28,5,25,125
1228,1304,11,3,9,27
1229,1304,9,5,75,375
1230,1305,11,1,9,9
1231,1305,21,2,40,80
1232,1305,19,4,30,120
1233,1305,37,1,50,50
1234,1305,18,3,36,108
1235,1306,9,2,75,150
1236,1306,40,5,26,130
1237,1306,16,3,30,90
1238,1306,10,4,68,272
1239,1306,21,4,40,160
1240,1306,38,4,44,176
1241,1306,26,1,50,50
1242,1307,6,3,58,174
1243,1307,26,5,50,250
1244,1307,33,1,78,78
1245,1307,18,1,36,36
1246,1307,24,4,92,368
1247,1307,30,3,115,345
1248,1308,35,3,72,216
1249,1308,26,3,50,150
1250,1308,14,5,40,200
1251,1308,28,5,25,125
1252,1308,38,2,44,88
1253,1308,32,5,165,825
1254,1308,18,4,36,144
1255,1309,22,4,48,192
1256,1309,4,4,55,220
1257,1309,3,1,1550,1550
1258,1309,7,4,95,380
1259,1309,30,2,115,230
1260,1309,2,2,320,640
1261,1309,8,3,27,81
1262,1310,18,3,36,108
1263,1310,6,1,58,58
1264,1311,11,2,9,18
1265,1311,4,4,55,220
1266,1311,26,1,50,50
1267,1312,7,2,95,190
1268,1312,1,5,260,1300
1269,1312,14,4,40,160
1270,1312,31,1,190,190
1271,1312,5,1,22,22
1272,1312,9,3,75,225
1273,1313,8,1,27,27
1274,1313,28,1,25,25
1275,1313,9,3,75,225
1276,1313,31,3,190,570
1277,1313,5,3,22,66
1278,1313,15,2,32,64
1279,1313,25,4,20,80
1280,1314,9,2,75,150
1281,1314,10,2,68,136
1282,1314,5,4,22,88
1283,1314,34,5,3,15
1284,1314,1,4,260,1040
1285,1314,11,2,9,18
1286,1314,29,1,240,240
1287,1315,9,5,75,375
1288,1316,25,1,20,20
1289,1316,23,2,18,36
1290,1316,28,5,25,125
1291,1316,21,5,40,200
1292,1316,9,5,75,375
1293,1316,16,5,30,150
1294,1317,2,5,320,1600
1295,1317,20,5,78,390
1296,1317,14,2,40,80
1297,1318,26,2,50,100
1298,1318,19,4,30,120
1299,1318,4,5,55,275
1300,1318,16,1,30,30
1301,1318,32,5,165,825
1302,1318,25,1,20,20
1303,1319,21,4,40,160
1304,1319,9,3,75,225
1305,1319,25,5,20,100
1306,1320,12,2,15,30
1307,1320,31,1,190,190
1308,1320,5,1,22,22
1309,1320,2,4,320,1280
1310,1320,38,5,44,220
1311,1320,1,3,260,780
1312,1321,33,5,78,390
1313,1321,27,2,45,90
1314,1321,28,3,25,75
1315,1321,26,1,50,50
1316,1321,6,3,58,174
1317,1321,35,1,72,72
1318,1322,14,1,40,40
1319,1322,10,3,68,204
1320,1322,35,4,72,288
1321,1322,21,2,40,80
1322,1322,26,1,50,50
1323,1323,6,4,58,232
1324,1323,28,5,25,125
1325,1324,4,1,55,55
1326,1324,20,2,78,156
1327,1324,12,4,15,60
1328,1324,8,3,27,81
1329,1324,1,5,260,1300
1330,1325,17,4,42,168
1331,1325,11,3,9,27
1332,1325,24,5,92,460
1333,1325,9,1,75,75
1334,1325,18,3,36,108
1335,1325,8,5,27,135
1336,1325,2,1,320,320
1337,1326,30,5,115,575
1338,1326,33,2,78,156
1339,1326,24,3,92,276
1340,1326,4,2,55,110
1341,1327,7,5,95,475
1342,1327,37,1,50,50
1343,1327,8,1,27,27
1344,1328,1,1,260,260
1345,1328,16,5,30,150
1346,1328,3,2,1550,3100
1347,1328,31,2,190,380
1348,1328,24,3,92,276
1349,1328,25,2,20,40
1350,1328,10,4,68,272
1351,1329,21,1,40,40
1352,1329,18,2,36,72
1353,1329,5,2,22,44
1354,1329,37,5,50,250
1355,1329,24,1,92,92
1356,1329,8,4,27,108
1357,1330,30,3,115,345
1358,1331,6,3,58,174
1359,1331,36,2,9,18
1360,1331,30,3,115,345
1361,1332,20,4,78,312
1362,1332,40,2,26,52
1363,1332,16,5,30,150
1364,1332,30,2,115,230
1365,1332,24,2,92,184
1366,1333,27,2,45,90
1367,1334,23,2,18,36
1368,1334,1,5,260,1300
1369,1334,22,2,48,96
1370,1334,25,4,20,80
1371,1334,20,4,78,312
1372,1335,10,1,68,68
1373,1336,15,4,32,128
1374,1337,30,5,115,575
1375,1337,6,2,58,116
1376,1337,38,4,44,176
1377,1338,38,1,44,44
1378,1339,9,4,75,300
1379,1339,16,3,30,90
1380,1339,19,3,30,90
1381,1339,17,4,42,168
1382,1340,15,5,32,160
1383,1340,5,1,22,22
1384,1340,13,1,780,780
1385,1341,11,4,9,36
1386,1342,27,2,45,90
1387,1342,8,4,27,108
1388,1342,35,3,72,216
1389,1343,17,5,42,210
1390,1343,8,1,27,27
1391,1343,6,2,58,116
1392,1343,11,3,9,27
1393,1344,6,4,58,232
1394,1344,16,5,30,150
1395,1345,20,2,78,156
1396,1346,26,5,50,250
1397,1347,36,1,9,9
1398,1347,16,1,30,30
1399,1347,7,2,95,190
1400,1347,30,2,115,230
1401,1347,38,2,44,88
1402,1347,9,4,75,300
1403,1348,6,1,58,58
1404,1348,38,1,44,44
1405,1348,17,2,42,84
1406,1349,29,1,240,240
1407,1349,9,2,75,150
1408,1349,6,5,58,290
1409,1349,22,4,48,192
1410,1349,8,4,27,108
1411,1349,3,2,1550,3100
1412,1350,28,3,25,75
1413,1350,12,3,15,45
1414,1350,23,4,18,72
1415,1350,14,2,40,80
1416,1351,40,5,26,130
1417,1352,19,5,30,150
1418,1352,32,4,165,660
1419,1353,6,4,58,232
1420,1354,27,2,45,90
1421,1354,13,1,780,780
1422,1355,23,5,18,90
1423,1355,31,5,190,950
1424,1355,35,3,72,216
1425,1355,32,4,165,660
1426,1356,12,2,15,30
1427,1356,2,1,320,320
1428,1356,21,3,40,120
1429,1357,31,3,190,570
1430,1358,11,2,9,18
1431,1358,7,3,95,285
1432,1359,4,2,55,110
1433,1359,15,2,32,64
1434,1359,37,5,50,250
1435,1359,25,3,20,60
1436,1359,23,3,18,54
1437,1360,2,5,320,1600
1438,1360,23,3,18,54
1439,1360,37,2,50,100
1440,1360,10,4,68,272
1441,1360,13,1,780,780
1442,1361,4,5,55,275
1443,1362,2,1,320,320
1444,1362,34,3,3,9
1445,1363,13,1,780,780
1446,1363,9,2,75,150
1447,1363,22,5,48,240
1448,1363,12,2,15,30
1449,1363,21,1,40,40
1450,1364,34,3,3,9
1451,1364,24,2,92,184
1452,1364,5,2,22,44
1453,1364,39,4,14,56
1454,1364,26,4,50,200
1455,1364,7,3,95,285
1456,1364,22,2,48,96
1457,1365,36,2,9,18
1458,1365,23,2,18,36
1459,1365,15,1,32,32
1460,1365,12,5,15,75
1461,1365,25,4,20,80
1462,1365,20,5,78,390
1463,1366,12,3,15,45
1464,1367,40,2,26,52
1465,1367,15,3,32,96
1466,1367,37,3,50,150
1467,1367,7,2,95,190
1468,1367,32,1,165,165
1469,1367,10,3,68,204
1470,1367,22,4,48,192
1471,1368,17,2,42,84
1472,1369,5,4,22,88
1473,1369,23,4,18,72
1474,1369,17,2,42,84
1475,1369,7,4,95,380
1476,1369,1,4,260,1040
1477,1369,4,4,55,220
1478,1370,35,5,72,360
1479,1370,25,2,20,40
1480,1370,7,2,95,190
1481,1371,5,3,22,66
1482,1371,3,1,1550,1550
1483,1371,19,1,30,30
1484,1371,2,3,320,960
1485,1372,25,5,20,100
1486,1372,11,1,9,9
1487,1373,39,4,14,56
1488,1373,40,2,26,52
1489,1373,31,5,190,950
1490,1374,11,2,9,18
1491,1374,4,4,55,220
1492,1374,7,5,95,475
1493,1374,22,5,48,240
1494,1375,19,1,30,30
1495,1375,20,4,78,312
1496,1375,16,5,30,150
1497,1376,32,1,165,165
1498,1376,10,3,68,204
1499,1376,4,5,55,275
1500,1376,24,4,92,368
1501,1376,1,2,260,520
1502,1377,2,2,320,640
1503,1378,19,4,30,120
1504,1378,6,3,58,174
1505,1378,31,1,190,190
1506,1378,8,5,27,135
1507,1378,20,4,78,312
1508,1378,26,2,50,100
1509,1379,25,1,20,20
1510,1379,24,3,92,276
1511,1379,12,4,15,60
1512,1380,17,2,42,84
1513,1380,15,1,32,32
1514,1380,18,1,36,36
1515,1380,37,3,50,150
1516,1381,35,4,72,288
1517,1381,27,5,45,225
1518,1381,38,4,44,176
1519,1381,15,5,32,160
1520,1381,36,2,9,18
1521,1381,4,4,55,220
1522,1381,25,3,20,60
1523,1382,3,1,1550,1550
1524,1382,33,2,78,156
1525,1382,37,2,50,100
1526,1382,34,2,3,6
1527,1382,10,1,68,68
1528,1382,8,4,27,108
1529,1382,29,1,240,240
1530,1383,28,4,25,100
1531,1383,13,2,780,1560
1532,1383,10,5,68,340
1533,1383,17,3,42,126
1534,1383,21,3,40,120
1535,1383,5,5,22,110
1536,1384,1,1,260,260
1537,1384,40,4,26,104
1538,1384,38,2,44,88
1539,1384,34,2,3,6
1540,1385,38,4,44,176
1541,1385,7,3,95,285
1542,1385,37,4,50,200
1543,1385,19,4,30,120
1544,1385,35,5,72,360
1545,1386,31,5,190,950
1546,1386,3,2,1550,3100
1547,1386,12,1,15,15
1548,1386,18,4,36,144
1549,1386,26,3,50,150
1550,1387,16,3,30,90
1551,1387,4,3,55,165
1552,1387,31,3,190,570
1553,1387,18,4,36,144
1554,1387,24,1,92,92
1555,1387,2,2,320,640
1556,1388,20,3,78,234
1557,1388,29,2,240,480
1558,1389,6,5,58,290
1559,1389,13,2,780,1560
1560,1389,29,1,240,240
1561,1389,14,5,40,200
1562,1389,27,2,45,90
1563,1390,20,4,78,312
1564,1391,34,2,3,6
1565,1391,37,2,50,100
1566,1392,13,2,780,1560
1567,1392,4,3,55,165
1568,1392,16,4,30,120
1569,1392,3,2,1550,3100
1570,1392,30,1,115,115
1571,1392,39,1,14,14
1572,1392,24,2,92,184
1573,1393,32,4,165,660
1574,1393,39,5,14,70
1575,1393,29,2,240,480
1576,1394,11,1,9,9
1577,1394,17,4,42,168
1578,1394,6,1,58,58
1579,1395,37,2,50,100
1580,1395,14,2,40,80
1581,1396,27,4,45,180
1582,1396,33,2,78,156
1583,1396,2,2,320,640
1584,1397,1,4,260,1040
1585,1397,15,4,32,128
1586,1397,17,3,42,126
1587,1397,39,4,14,56
1588,1397,20,3,78,234
1589,1398,30,5,115,575
1590,1398,20,4,78,312
1591,1399,24,4,92,368
1592,1399,36,1,9,9
1593,1399,39,3,14,42
1594,1399,19,3,30,90
1595,1399,20,3,78,234
1596,1400,18,5,36,180
1597,1400,17,4,42,168
1598,1400,20,3,78,234
1599,1400,13,1,780,780
1600,1400,10,1,68,68
1601,1400,34,4,3,12
1602,1400,16,3,30,90
1603,1401,27,5,45,225
1604,1401,26,5,50,250
1605,1401,25,2,20,40
1606,1402,15,5,32,160
1607,1402,35,3,72,216
1608,1402,31,2,190,380
1609,1403,36,2,9,18
1610,1403,12,3,15,45
1611,1403,19,1,30,30
1612,1403,7,2,95,190
1613,1403,31,3,190,570
1614,1403,9,2,75,150
1615,1403,17,3,42,126
1616,1404,22,4,48,192
1617,1404,24,1,92,92
1618,1404,17,4,42,168
1619,1404,38,1,44,44
1620,1405,38,5,44,220
1621,1405,40,3,26,78
1622,1405,5,4,22,88
1623,1405,31,1,190,190
1624,1405,13,1,780,780
1625,1405,33,2,78,156
1626,1405,8,2,27,54
1627,1406,27,3,45,135
1628,1406,37,2,50,100
1629,1406,30,1,115,115
1630,1407,22,4,48,192
1631,1407,12,3,15,45
1632,1407,21,2,40,80
1633,1407,4,2,55,110
1634,1408,11,4,9,36
1635,1408,32,4,165,660
1636,1408,6,4,58,232
1637,1408,9,4,75,300
1638,1408,40,4,26,104
1639,1409,3,1,1550,1550
1640,1410,24,2,92,184
1641,1410,1,2,260,520
1642,1410,21,3,40,120
1643,1410,34,3,3,9
1644,1410,13,1,780,780
1645,1410,2,1,320,320
1646,1411,33,1,78,78
1647,1411,38,3,44,132
1648,1411,20,3,78,234
1649,1411,11,4,9,36
1650,1412,34,4,3,12
1651,1412,39,3,14,42
1652,1412,40,2,26,52
1653,1412,22,2,48,96
1654,1412,28,4,25,100
1655,1412,9,1,75,75
1656,1413,15,1,32,32
1657,1413,9,5,75,375
1658,1414,11,5,9,45
1659,1414,8,5,27,135
1660,1414,24,1,92,92
1661,1414,3,1,1550,1550
1662,1414,25,1,20,20
1663,1415,2,5,320,1600
1664,1415,4,3,55,165
1665,1415,8,4,27,108
1666,1415,27,2,45,90
1667,1415,29,1,240,240
1668,1415,25,1,20,20
1669,1416,27,5,45,225
1670,1416,7,5,95,475
1671,1416,34,2,3,6
1672,1417,7,1,95,95
1673,1417,33,1,78,78
1674,1417,40,4,26,104
1675,1417,8,2,27,54
1676,1418,13,1,780,780
1677,1418,17,1,42,42
1678,1418,34,5,3,15
1679,1418,23,4,18,72
1680,1418,27,2,45,90
1681,1419,31,5,190,950
1682,1419,22,4,48,192
1683,1419,16,2,30,60
1684,1419,1,1,260,260
1685,1419,37,5,50,250
1686,1419,6,1,58,58
1687,1420,15,2,32,64
1688,1420,30,1,115,115
1689,1420,19,3,30,90
1690,1420,17,3,42,126
1691,1420,39,3,14,42
1692,1420,4,4,55,220
1693,1421,8,3,27,81
1694,1421,7,4,95,380
1695,1421,3,2,1550,3100
1696,1421,1,1,260,260
1697,1421,9,3,75,225
1698,1421,11,3,9,27
1699,1422,8,4,27,108
1700,1422,26,3,50,150
1701,1423,25,1,20,20
1702,1423,31,4,190,760
1703,1423,27,5,45,225
1704,1423,11,4,9,36
1705,1423,8,5,27,135
1706,1423,9,4,75,300
1707,1423,4,2,55,110
1708,1424,25,4,20,80
1709,1424,23,1,18,18
1710,1424,40,4,26,104
1711,1424,2,4,320,1280
1712,1424,9,1,75,75
1713,1425,17,1,42,42
1714,1426,34,5,3,15
1715,1426,37,1,50,50
1716,1426,39,4,14,56
1717,1426,15,2,32,64
1718,1426,22,4,48,192
1719,1426,40,3,26,78
1720,1427,25,4,20,80
1721,1427,10,4,68,272
1722,1427,36,2,9,18
1723,1427,4,1,55,55
1724,1427,1,4,260,1040
1725,1427,11,3,9,27
1726,1428,22,5,48,240
1727,1428,18,2,36,72
1728,1429,25,5,20,100
1729,1429,26,4,50,200
1730,1429,16,1,30,30
1731,1429,6,4,58,232
1732,1429,30,4,115,460
1733,1430,8,4,27,108
1734,1430,32,4,165,660
1735,1430,2,1,320,320
1736,1431,36,5,9,45
1737,1431,1,5,260,1300
1738,1431,6,2,58,116
1739,1431,39,4,14,56
1740,1431,40,3,26,78
1741,1432,4,5,55,275
1742,1432,15,5,32,160
1743,1432,30,5,115,575
1744,1433,24,1,92,92
1745,1433,29,2,240,480
1746,1433,8,3,27,81
1747,1433,7,3,95,285
1748,1434,34,2,3,6
1749,1434,24,4,92,368
1750,1434,7,1,95,95
1751,1434,3,2,1550,3100
1752,1434,11,5,9,45
1753,1435,13,1,780,780
1754,1435,8,4,27,108
1755,1436,13,1,780,780
1756,1436,22,4,48,192
1757,1436,7,1,95,95
1758,1436,27,5,45,225
1759,1436,3,1,1550,1550
1760,1436,8,5,27,135
1761,1436,29,2,240,480
1762,1437,38,5,44,220
1763,1437,31,5,190,950
1764,1437,33,3,78,234
1765,1437,12,5,15,75
1766,1437,37,4,50,200
1767,1437,9,4,75,300
1768,1437,7,5,95,475
1769,1438,16,2,30,60
1770,1438,18,4,36,144
1771,1438,26,5,50,250
1772,1438,22,5,48,240
1773,1438,19,3,30,90
1774,1438,29,2,240,480
1775,1439,36,2,9,18
1776,1439,14,5,40,200
1777,1439,13,2,780,1560
1778,1439,39,1,14,14
1779,1439,19,3,30,90
1780,1439,23,5,18,90
1781,1440,38,4,44,176
1782,1440,37,1,50,50
1783,1440,27,5,45,225
1784,1440,35,1,72,72
1785,1441,25,1,20,20
1786,1442,4,1,55,55
1787,1442,13,2,780,1560
1788,1442,18,2,36,72
1789,1442,11,5,9,45
1790,1442,19,1,30,30
1791,1442,17,3,42,126
1792,1443,29,2,240,480
1793,1443,7,1,95,95
1794,1443,36,4,9,36
1795,1443,15,4,32,128
1796,1443,38,4,44,176
1797,1443,25,3,20,60
1798,1443,16,5,30,150
1799,1444,17,5,42,210
1800,1445,29,1,240,240
1801,1445,15,1,32,32
1802,1445,24,2,92,184
1803,1445,35,2,72,144
1804,1445,13,1,780,780
1805,1445,36,4,9,36
1806,1445,19,1,30,30
1807,1446,18,5,36,180
1808,1446,36,3,9,27
1809,1446,17,1,42,42
1810,1446,9,3,75,225
1811,1447,10,5,68,340
1812,1447,3,2,1550,3100
1813,1447,21,4,40,160
1814,1447,39,5,14,70
1815,1448,23,5,18,90
1816,1448,5,1,22,22
1817,1448,21,5,40,200
1818,1448,34,2,3,6
1819,1448,15,4,32,128
1820,1449,35,3,72,216
1821,1449,26,3,50,150
1822,1449,6,3,58,174
1823,1449,23,3,18,54
1824,1449,15,2,32,64
1825,1450,40,2,26,52
1826,1450,34,5,3,15
1827,1450,31,5,190,950
1828,1450,36,2,9,18
1829,1450,1,1,260,260
1830,1450,8,3,27,81
1831,1450,23,4,18,72
1832,1451,8,5,27,135
1833,1451,25,5,20,100
1834,1451,17,4,42,168
1835,1451,35,4,72,288
1836,1451,19,1,30,30
1837,1451,2,3,320,960
1838,1451,34,2,3,6
1839,1452,6,2,58,116
1840,1452,7,2,95,190
1841,1452,11,4,9,36
1842,1452,35,1,72,72
1843,1452,1,2,260,520
1844,1453,28,1,25,25
1845,1453,5,1,22,22
1846,1453,10,1,68,68
1847,1453,2,1,320,320
1848,1453,30,2,115,230
1849,1454,17,4,42,168
1850,1454,36,4,9,36
1851,1454,5,4,22,88
1852,1454,37,3,50,150
1853,1454,15,1,32,32
1854,1454,40,4,26,104
1855,1454,27,1,45,45
1856,1455,1,3,260,780
1857,1455,40,5,26,130
1858,1455,5,1,22,22
1859,1455,38,3,44,132
1860,1455,3,2,1550,3100
1861,1456,6,4,58,232
1862,1456,19,2,30,60
1863,1456,29,1,240,240
1864,1456,25,2,20,40
1865,1456,26,4,50,200
1866,1457,35,1,72,72
1867,1457,19,1,30,30
1868,1457,10,5,68,340
1869,1457,20,5,78,390
1870,1457,24,4,92,368
1871,1457,1,5,260,1300
1872,1457,38,5,44,220
1873,1458,20,3,78,234
1874,1459,27,2,45,90
1875,1459,33,2,78,156
1876,1460,40,1,26,26
1877,1460,17,2,42,84
1878,1461,37,1,50,50
1879,1461,4,3,55,165
1880,1461,36,1,9,9
1881,1461,30,2,115,230
1882,1461,38,5,44,220
1883,1461,5,4,22,88
1884,1462,9,5,75,375
1885,1462,16,1,30,30
1886,1462,7,2,95,190
1887,1463,32,3,165,495
1888,1463,29,1,240,240
1889,1463,22,5,48,240
1890,1464,24,2,92,184
1891,1464,21,2,40,80
1892,1464,28,4,25,100
1893,1464,11,3,9,27
1894,1464,1,3,260,780
1895,1465,22,4,48,192
1896,1465,31,3,190,570
1897,1466,20,5,78,390
1898,1466,32,2,165,330
1899,1466,36,3,9,27
1900,1466,7,1,95,95
1901,1466,12,1,15,15
1902,1466,6,1,58,58
1903,1466,18,5,36,180
1904,1467,2,3,320,960
1905,1467,38,5,44,220
1906,1467,39,5,14,70
1907,1467,26,4,50,200
1908,1467,14,2,40,80
1909,1467,3,2,1550,3100
1910,1468,15,5,32,160
1911,1468,38,5,44,220
1912,1468,19,1,30,30
1913,1468,9,4,75,300
1914,1469,33,2,78,156
1915,1469,1,5,260,1300
1916,1469,16,2,30,60
1917,1470,11,3,9,27
1918,1470,12,1,15,15
1919,1470,37,2,50,100
1920,1470,10,4,68,272
1921,1471,5,2,22,44
1922,1471,17,1,42,42
1923,1472,34,4,3,12
1924,1472,24,4,92,368
1925,1473,3,1,1550,1550
1926,1474,34,3,3,9
1927,1474,18,5,36,180
1928,1474,17,1,42,42
1929,1474,35,5,72,360
1930,1474,12,3,15,45
1931,1474,25,4,20,80
1932,1475,34,3,3,9
1933,1475,26,4,50,200
1934,1476,31,1,190,190
1935,1476,39,5,14,70
1936,1476,1,3,260,780
1937,1476,33,2,78,156
1938,1476,9,2,75,150
1939,1476,29,1,240,240
1940,1476,11,2,9,18
1941,1477,39,3,14,42
1942,1477,8,1,27,27
1943,1477,15,4,32,128
1944,1478,31,1,190,190
1945,1478,40,2,26,52
1946,1478,14,5,40,200
1947,1478,11,5,9,45
1948,1478,27,2,45,90
1949,1478,2,2,320,640
1950,1479,33,2,78,156
1951,1479,3,2,1550,3100
1952,1479,37,5,50,250
1953,1479,10,5,68,340
1954,1479,4,1,55,55
1955,1479,11,3,9,27
1956,1480,14,5,40,200
1957,1481,31,2,190,380
1958,1481,11,5,9,45
1959,1481,15,2,32,64
1960,1481,27,5,45,225
1961,1482,33,4,78,312
1962,1482,17,4,42,168
1963,1482,11,2,9,18
1964,1482,22,1,48,48
1965,1482,30,1,115,115
1966,1482,5,2,22,44
1967,1483,33,4,78,312
1968,1483,27,5,45,225
1969,1483,10,5,68,340
1970,1483,39,1,14,14
1971,1483,7,5,95,475
1972,1484,8,1,27,27
1973,1484,6,4,58,232
1974,1484,31,5,190,950
1975,1484,9,4,75,300
1976,1484,39,3,14,42
1977,1485,34,2,3,6
1978,1486,31,4,190,760
1979,1486,25,2,20,40
1980,1486,23,1,18,18
1981,1486,37,3,50,150
1982,1486,7,5,95,475
1983,1486,28,5,25,125
1984,1486,9,4,75,300
1985,1487,13,1,780,780
1986,1487,1,5,260,1300
1987,1487,37,1,50,50
1988,1488,14,2,40,80
1989,1488,21,4,40,160
1990,1488,27,5,45,225
1991,1488,24,3,92,276
1992,1489,35,5,72,360
1993,1489,28,3,25,75
1994,1489,37,4,50,200
1995,1490,14,5,40,200
1996,1490,27,4,45,180
1997,1490,36,3,9,27
1998,1490,38,3,44,132
1999,1490,31,5,190,950
2000,1490,12,3,15,45
2001,1490,24,4,92,368
2002,1491,9,5,75,375
2003,1491,8,4,27,108
2004,1491,15,3,32,96
2005,1491,29,1,240,240
2006,1491,11,2,9,18
2007,1491,7,4,95,380
2008,1492,1,3,260,780
2009,1492,6,2,58,116
2010,1492,10,3,68,204
2011,1492,31,1,190,190
2012,1492,28,5,25,125
2013,1492,39,1,14,14
2014,1493,25,4,20,80
2015,1493,26,1,50,50
2016,1493,34,2,3,6
2017,1493,19,5,30,150
2018,1493,4,3,55,165
2019,1493,12,2,15,30
2020,1494,39,5,14,70
2021,1495,15,1,32,32
2022,1495,11,3,9,27
2023,1495,3,2,1550,3100
2024,1495,24,3,92,276
2025,1495,16,4,30,120
2026,1495,1,4,260,1040
2027,1496,13,2,780,1560
2028,1496,34,5,3,15
2029,1496,1,5,260,1300
2030,1496,5,3,22,66
2031,1496,6,3,58,174
2032,1497,18,4,36,144
2033,1497,15,5,32,160
2034,1497,13,1,780,780
2035,1497,30,5,115,575
2036,1497,26,1,50,50
2037,1497,1,5,260,1300
2038,1497,17,3,42,126
2039,1498,8,5,27,135
2040,1498,33,3,78,234
2041,1498,17,4,42,168
2042,1499,16,1,30,30
2043,1499,22,4,48,192
